vehicle_length_m,footway_length_m,footway_ratio,signal_count,crossing_count,vehicle_intersection_count,vehicle_footway_intersection_count,signal_nearest_m,crossing_nearest_m,primary_ratio,secondary_ratio,tertiary_ratio,residential_ratio,service_ratio,unclassified_ratio,trunk_ratio,cell_id,accident_count
7062.226112398697,3196.127543233183,0.4525025098124413,8,10,72,47,128.80373637421442,123.32723028147821,0.0,0.0,0.1979423145921249,0.05229688811843495,0.14596885958122321,0.6036503593438705,0.0,500m_25116_7915,5
7510.6353547838,2959.8213861325257,0.39403155855369865,13,20,71,30,122.1155453220786,127.4314378346789,0.0,0.05296777522354703,0.09695193387133481,0.0309402045059668,0.17082388105664684,0.5784605150920484,0.0697225634474675,500m_25116_7916,8
6599.401360588384,1948.702078631359,0.2952399365085951,4,28,64,32,61.89044114091246,55.458450278463275,0.0,0.0,0.10356499711728716,0.0,0.3106783036735471,0.5856051932710615,0.0,500m_25116_7917,8
4353.48578360068,2335.0714820694693,0.5362450581107702,3,2,49,20,128.21263264539965,122.43394624096543,0.06965930331808703,0.0,0.1292010006133965,0.06877798065954421,0.23608185592969166,0.49605021123843324,0.0,500m_25116_7918,4
6860.102594836271,46.44647222530616,0.006769534718845656,3,0,74,2,220.1687969916049,413.5668873291211,0.04454659847597517,0.0,0.08247201384107047,0.36458849070215127,0.09152126702017334,0.4167258807918658,0.0,500m_25116_7919,7
7767.876838294224,414.21544617291704,0.053317288302367316,5,4,84,7,83.61784166687241,215.5026621081261,0.0,0.0,0.06608938230999795,0.42287944433771485,0.02469834128370652,0.3472982751396312,0.0,500m_25116_7920,3
4773.478183159307,111.84272300557318,0.02342511971257266,5,0,40,2,93.10218398372402,502.1358729463536,0.0,0.0,0.14939974216991944,0.4817181428432629,0.11626718730559055,0.2524054807088794,0.0,500m_25116_7921,2
2053.8342553697225,1572.2898925280012,0.7651662845406001,0,0,11,6,443.0220186862156,689.1580816609519,0.0,0.0,0.006957664915785531,0.22934508602363907,0.15368746248311974,0.6095231293215787,0.0,500m_25116_7922,0
446.5301423704304,2128.423716110757,4.755933767583,0,0,2,4,661.7161626099337,651.9985490307387,0.0,0.0,0.0,0.5845533362193001,0.41321217741805344,0.0,0.0,500m_25116_7923,0
2643.907825437134,2020.7839048882645,0.7640281016425523,2,13,17,23,200.25802641378948,189.92152129908743,0.0,0.26541905483646444,0.0,0.24244643375070157,0.07019473583935297,0.22075793984159495,0.0,500m_25116_7924,0
2280.993702414099,2629.129376400963,1.15211947062765,2,0,16,14,24.823503064306127,626.2628602345627,0.0,0.2656598833651534,0.0,0.3162177457142913,0.04415135298335285,0.024202949466663386,0.2532201645414868,500m_25116_7925,1
1115.2776232462782,502.96548958380544,0.45057383495793585,0,0,5,2,430.15110452443776,758.2709838655545,0.0,0.5447658861340625,0.0,0.07212290225311273,0.051153307623280964,0.33106206949535094,0.0,500m_25116_7926,0
611.2180239424215,333.64401554119786,0.5449758133428897,0,0,2,1,784.3737105623227,1122.2754724539386,0.0,0.0,0.0,0.23073332300054641,0.6511028445378719,0.11653042743119696,0.0,500m_25116_7927,0
1196.7747379064244,1543.0223811265782,1.2882408789348887,0,0,6,4,288.36520248414104,1563.8471745022514,0.0,0.23887359818687678,0.0,0.0,0.19707072989573096,0.5632207903922171,0.0,500m_25116_7928,0
3360.2459791843175,2768.0998281291622,0.823533845862987,4,6,32,18,229.8358109633133,1988.1095367222008,0.10499799028793179,0.15973825285937374,0.0,0.3576632847713021,0.09039037420742826,0.2869125891506539,0.0,500m_25116_7929,2
7434.712815866353,296.07514494275097,0.03981799086040341,2,1,107,7,244.15497212231304,205.25276884974545,0.02490536789707238,0.06613657515347428,0.0,0.47404071946593823,0.20023636866376443,0.23454648272208056,0.0,500m_25116_7930,3
6824.187854210718,307.61595470024844,0.045070694209606035,4,0,71,5,80.9092424954304,302.783370986541,0.09332448177660171,0.06081109298943704,0.0011272998197101966,0.21006091240456473,0.19935043952171375,0.4351792573742241,0.0,500m_25116_7931,1
5475.83527371998,1277.2678908748474,0.23321276376590755,3,0,62,8,199.01734730784432,771.5811746972502,0.05566859877773723,0.0,0.19692487427428473,0.3931680923938663,0.052744709579988364,0.301311137777317,0.0,500m_25116_7932,2
2134.0126098141022,782.071368134846,0.36630761080279606,1,0,21,4,246.24111026285877,778.0698428316008,0.05763497527109493,0.0457592647004745,0.0,0.3981404269575407,0.15705581788054518,0.34094113388177383,0.0,500m_25116_7933,1
2766.447453198754,1775.0387998743072,0.6413992785382894,1,0,26,3,454.5218116389428,976.9052549086535,0.1772143478089945,0.0,0.0,0.5583560276732048,0.050728948666735496,0.21333933204349098,0.0,500m_25116_7934,2
2150.9197641495634,1585.136224765701,0.7366149292244385,3,0,15,8,217.70121446364098,496.6510966678604,0.23932791105004675,0.0,0.0,0.017903265076528584,0.36518379981814164,0.37712032271434087,0.0,500m_25116_7935,2
5716.142530684238,766.8032369277967,0.13412351236869097,3,2,56,5,139.66904464839757,201.8375194259899,0.17020804081323268,0.0,0.021624928079342114,0.13408048234786799,0.1802907434882723,0.4936208927175695,0.0,500m_25116_7936,4
7820.853283761876,2384.1117216844245,0.30480138596230477,5,14,101,35,104.69589220706045,97.8464756027294,0.0697196830240229,0.029415459925070928,0.09923061549681202,0.34437580038532534,0.16963239525027865,0.28749819897944456,0.0,500m_25116_7937,2
9775.129586471969,11473.842852164826,1.1736590386488046,6,60,157,129,47.91905232239152,36.86882765993437,0.0,0.06758153744518147,0.17238636547529648,0.1332815094480424,0.21175667464136988,0.41316497606453717,0.0,500m_25116_7938,16
7258.179551870509,31.59806306086962,0.004352842195882534,6,0,92,2,66.64626123168257,325.1871369067192,0.0,0.019158151366018016,0.3368799455378608,0.05586091813846119,0.09539385876245722,0.4925693695805812,0.0,500m_25116_7939,4
5955.308407819215,1794.5383227956481,0.301283647508891,3,3,68,11,76.88973694183512,228.06034518079247,0.0,0.19030108916652255,0.12086899019904127,0.02318365808171891,0.3431547314032277,0.32232364192490054,0.0,500m_25116_7940,2
4324.359386305426,394.21527172621813,0.09114046637935984,2,5,39,5,192.80654995457633,88.58217511670935,0.0,0.1634803024531296,0.08839213331224283,0.0,0.7067740343172745,0.0411223352556642,0.0,500m_25116_7941,0
3247.268627170054,462.9444520751705,0.14252037168443654,0,6,27,9,331.83967095313386,304.9265393197034,0.0,0.0,0.22769935623379994,0.0,0.5124889293197562,0.25950385813442683,0.0,500m_25116_7942,2
6657.79775076638,4379.104087585736,0.6576418524022197,3,27,105,55,63.21819195730329,64.08178448075803,0.09261656699289587,0.0,0.12542038028744537,0.22269704904870144,0.3846592140772747,0.17445661233384924,0.0,500m_25116_7943,7
4905.715142670855,965.2921026573555,0.19672878383804474,2,4,54,7,142.57753625669957,294.41170904265846,0.008420456227671196,0.0,0.09900699920233105,0.5783191718052481,0.14104941110048366,0.1730001593299296,0.0,500m_25116_7944,1
5919.779688682747,1345.9214449438896,0.2273216562197959,1,9,86,12,136.56220372633172,17.18283422781208,0.0,0.09079970070998634,0.09552460978892106,0.135662381525404,0.5889134168230623,0.08893099447810322,0.0,500m_25116_7945,3
10919.006295613162,4553.737381187049,0.41700867727671537,5,81,194,99,99.90625442474825,67.75278281005201,0.05277993909739478,0.0,0.05424230440305297,0.0,0.5638049518358293,0.15459235137890648,0.0,500m_25116_7946,6
2354.085893582195,3062.5624436598255,1.300403714363694,0,11,14,16,528.9676364487754,197.43978513759555,0.0,0.0,0.3828042584181108,0.24009162393490413,0.08301601801644214,0.29366348666728537,0.0,500m_25117_7906,0
6603.896137187011,3097.4110174557486,0.46895680917927635,2,18,54,40,79.65807002314097,69.42195423058463,0.0,0.0,0.1601037837939606,0.7357279683105787,0.018394762917849392,0.08562208214261892,0.0,500m_25117_7907,1
7399.416674217244,4034.4183938070596,0.5451609782815084,1,24,68,32,188.8564789862774,144.07805853497717,0.0,0.0,0.19612310627994795,0.7910049740544928,0.012736792139094275,0.0,0.0,500m_25117_7908,3
7380.522578959852,3365.474428256818,0.45593228121386514,3,29,86,50,159.50959667227076,105.79860186783026,0.0,0.0,0.1950208838205098,0.6556929792664399,0.14915066350775988,0.0,0.0,500m_25117_7909,2
5123.8031800029175,5005.45306692164,0.9767112786795434,2,29,48,37,236.6219726289979,132.52553485404147,0.0,0.0,0.2501838148990788,0.49523501805656417,0.08689811086412244,0.16748792673528376,0.0,500m_25117_7910,3
818.1801660404358,3167.8045315884215,3.867042517521176,1,4,5,10,315.50099384255003,311.03026335111065,0.0,0.05758503537040622,0.21051789889933284,0.6045031414679243,0.12617319158171791,0.0,0.0,500m_25117_7911,0
2617.917206557839,1508.5474895696416,0.5760195418901362,0,1,25,5,287.84830595519685,172.4021755042869,0.0,0.280369962490449,0.0,0.556293748985565,0.12782652269137176,0.035127928637648395,0.0,500m_25117_7912,1
5628.386101738997,627.1144320681218,0.11140014572359803,5,0,60,13,155.70093050994058,318.30847814689287,0.0,0.10035637582800604,0.0,0.21287004945232213,0.22449378626375452,0.4621021491926076,0.0,500m_25117_7913,1
4559.393472581825,5958.0212298189745,1.3064708704720374,3,7,47,29,121.2376099751192,120.91075359695917,0.0,0.09953745603227934,0.2739981270616138,0.033230246202153736,0.2163581957543925,0.3715630639039422,0.0,500m_25117_7914,5
7689.250478509886,3036.9230002894137,0.39490560272074104,9,12,88,46,106.05447768216031,99.03057688881958,0.0,0.0,0.17164112862115144,0.02480030752726334,0.06528334425632494,0.738145184819047,0.0,500m_25117_7915,0
9169.942963967997,2983.007730989716,0.32526728633137814,8,50,159,56,43.842410562293445,29.674736663637713,0.015153216809192061,0.0,0.09931314647811794,0.1427302527197644,0.20585019149057304,0.4833235334945782,0.053520618966426355,500m_25117_7916,15
7101.235426905999,2832.885042420905,0.39887230880700564,5,16,84,25,35.41848644953123,53.149860966613346,0.07571375999884959,0.0,0.13607555956044864,0.009747291659811167,0.19038212810179025,0.5879404599396303,0.0,500m_25117_7917,5
6108.77592790407,402.6417972733308,0.06590123795447522,3,0,69,3,144.43687586753123,506.59129039608626,0.07117750880932823,0.0,0.07682732060070215,0.2418797244958965,0.21168526126149514,0.3982665127091148,0.0,500m_25117_7918,1
6435.451955839723,402.9608089085435,0.06260604626170503,5,0,69,5,131.89543704233384,719.8215858554468,0.0,0.0,0.27818558076315075,0.17975619398813672,0.12596268311066167,0.4159401770383245,0.0,500m_25117_7919,7
6138.930317929601,0.0,0.0,1,0,63,0,149.25594485845082,539.3559068344139,0.0,0.0,0.054039974473655175,0.3881553637189975,0.07026657933620144,0.3321427725680107,0.0,500m_25117_7920,4
6142.7384700336315,527.3380978252239,0.08583342217402969,0,0,59,15,365.36491952655325,512.8776434584635,0.0,0.0,0.07664057164769403,0.10883936217576241,0.009408537847210116,0.8049487609841939,0.0,500m_25117_7921,0
3495.7003629523565,733.2141763310568,0.20968744822961746,2,5,28,7,200.7530220618438,192.3086304702517,0.0,0.08776137803646043,0.2494370673060435,0.0,0.19209837546655983,0.470417195292918,0.0,500m_25117_7922,5
4962.719403746456,6379.913142108491,1.285308983681297,0,24,50,37,449.53860046215436,42.1270372257136,0.0,0.13256935167677536,0.0,0.04233769919351972,0.7807473245787222,0.0095849152827025,0.0,500m_25117_7923,0
5920.610810519629,2946.9839242221283,0.4976659254584694,4,13,54,26,53.2079894642257,48.62425767423345,0.0,0.2933610157547953,0.0,0.19442455480578888,0.04460391581900584,0.26765923164970734,0.05532341098804856,500m_25117_7924,1
2122.0796425370113,580.1943137915249,0.27327958036383954,2,0,14,15,1055.5758074139649,2029.1038836757593,0.0,0.2798785033769877,0.0,0.07421073027460579,0.501506675990843,0.03739918318676977,0.10653389328136421,500m_25117_7925,0
955.339614241885,0.0,0.0,0,0,4,0,555.04619411649,1681.1748111676752,0.0,0.5950983339851028,0.0,0.2631941172134894,0.14066189516005692,0.0,0.0,500m_25117_7926,0
2086.3723048990214,813.0699579088681,0.38951841796530934,1,0,7,7,60.57976427847505,1236.4134379277073,0.0,0.4993865780885598,0.0,0.18856435613352932,0.0,0.3115699945563311,0.0,500m_25117_7927,0
1123.2013220205881,2943.2745979334263,2.618102772413858,2,0,9,4,199.90193746594522,856.0638231490584,0.0,0.27909078779172164,0.0,0.1747531006251227,0.28869101719247375,0.2565755739992608,0.0,500m_25117_7928,0
6346.969656469896,1258.1716387148315,0.19820063844074837,2,2,73,7,165.91593953915617,661.3512557819284,0.11240800324765134,0.0,0.12002604917252338,0.42264454898334025,0.04336578571871446,0.3013980821940847,0.0,500m_25117_7929,6
6232.4884765549305,335.2651341613465,0.05378451174207318,0,0,61,6,324.3067454268524,340.56752474139995,0.0,0.0,0.10527044304996834,0.3794379500801227,0.20342137607761485,0.3117098069776421,0.0,500m_25117_7930,0
2382.617203789438,855.9340651226273,0.35909040418145854,0,0,15,5,536.9652480479267,700.2268076791186,0.0,0.0,0.35159389469644553,0.013979445834996898,0.18674213909503953,0.3999609134661403,0.0,500m_25117_7931,0
3256.3402456141926,2339.3204512420484,0.7181688969679477,0,1,24,7,266.68361276415953,199.3958127231839,0.18307794540006303,0.0,0.0,0.03246115924639103,0.03835203622069771,0.7458018601936534,0.0,500m_25117_7932,2
6039.18642697786,653.2701009894597,0.10815396327366607,5,0,56,4,164.2784466571608,301.5915050253392,0.10799234883602622,0.06544764906113326,0.08304358463255793,0.008753927049207808,0.06592955316768849,0.6686673794494857,0.0,500m_25117_7933,3
6174.806009859665,60.82428588180589,0.009848801239012366,7,0,75,1,89.66457792488062,362.37405006853834,0.1926947748136613,0.035419825101762496,0.0926154305967994,0.018780500496568923,0.21266491207104143,0.4476626347356925,0.0,500m_25117_7934,4
7163.295802117283,0.0,0.0,5,0,81,0,131.31599491200052,460.0436957962442,0.08314271373578364,0.0,0.09099370706352412,0.1924367578837957,0.1683029824481253,0.4649842578090803,0.0,500m_25117_7935,7
7900.827299844461,505.8698588185022,0.06401935142627829,5,0,82,8,162.3461500395248,389.9166201883966,0.02110058554436312,0.0,0.2470612915193081,0.324572175105459,0.04885636180776814,0.358283033016809,0.0,500m_25117_7936,5
5646.403440452626,3548.72947520904,0.6283824969523726,5,9,57,14,157.975647599809,96.69537222176764,0.0,0.0,0.437073942732466,0.37840432115353506,0.08466565646086763,0.0996790071258103,0.0,500m_25117_7937,6
4145.763916657676,373.2145667186727,0.09000140211007877,5,0,29,0,219.54179478022363,315.65202295817517,0.0,0.2893441319891956,0.24405044536452533,0.1692827411837613,0.008273510374642854,0.2888080191872366,0.0,500m_25117_7938,5
7469.239972451264,102.88400475751504,0.013772516697847789,11,1,71,1,88.8087508922021,310.31335972528734,0.0,0.17716628311677543,0.13837955459616275,0.3328854290697861,0.014544012736493039,0.32809304541373674,0.0,500m_25117_7939,2
6429.257583015543,881.7233627789481,0.13712100198098967,1,12,59,14,190.89993299873007,105.55898626250537,0.0,0.0,0.06181344371399129,0.042895133403250296,0.8561725347570335,0.03444368099546579,0.0,500m_25117_7940,0
8405.888602730642,0.0,0.0,0,0,29,0,443.13815694391764,596.3053024608623,0.0,0.0,0.06246887067400504,0.0,0.8969366527158508,0.04047552653869039,0.0,500m_25117_7941,1
5300.195627945888,459.72087462522467,0.08672022443422969,2,0,28,5,203.59344344137372,1096.254972954791,0.0,0.0,0.541808569207838,0.04906602054882472,0.21996350179910518,0.18897327175353382,0.0,500m_25117_7942,6
4018.0722696759703,595.0846389186422,0.14806517499288951,6,0,32,2,113.33692200906616,824.1321645777624,0.2563620094266949,0.0,0.09582197665039396,0.16456896492018275,0.07423842207670955,0.4087598132862278,0.0,500m_25117_7943,0
781.2410168799504,1488.863559955522,1.9033309783396544,0,0,2,3,436.2850780628557,451.5472726859271,0.0,0.0,0.030963590199474235,0.0,0.6992149234461389,0.2685431079794091,0.0,500m_25117_7944,0
5715.100221837597,2461.0528069149696,0.43054752565618887,3,35,127,42,144.64678757534975,44.44680288690141,0.08924789022078793,0.08093711479312712,0.0,0.04087461820592073,0.6039093872253869,0.17956993730306692,0.0,500m_25117_7945,2
4474.494162447981,1314.5013589172816,0.29371088670983386,0,0,48,5,637.6645457641305,477.57765414863144,0.0,0.0,0.07914866527805395,0.3818360256216486,0.5387918700869271,0.0,0.0,500m_25118_7905,0
957.2380114325714,3487.948896253774,3.639960901821532,0,4,4,5,779.6305402604077,239.4620297926102,0.0,0.0,0.5830372772780129,0.21426207938779526,0.20165706127204322,0.0,0.0,500m_25118_7906,0
4513.909892491663,2486.4324716288284,0.5507158572010016,0,13,38,30,578.224829098389,59.07713164752215,0.0,0.0,0.3625828379701283,0.5591073354878161,0.07494116474927201,0.0031471734300450947,0.0,500m_25118_7907,0
5280.065310858964,3316.3380316353164,0.6279676232778714,2,26,50,41,225.19465915048812,83.11020091668992,0.0,0.0,0.30448773021227155,0.5039518135160703,0.06264439442003876,0.1287267061172857,0.0,500m_25118_7908,2
8721.68586651825,4383.723985287643,0.5025658440956159,6,46,105,63,156.1126108227655,103.49315444787368,0.0,0.0,0.20596359633835468,0.6495993073334357,0.053993939384789046,0.09032851335596408,0.0,500m_25118_7909,5
6859.176402120098,8353.803879947769,1.2177243543425609,9,52,89,60,136.4783477111573,56.00539199209057,0.0,0.0,0.40767535091371315,0.224128225491617,0.3440074909284904,0.024043163819813224,0.0,500m_25118_7910,7
4252.291815215423,3691.1587580588757,0.8678357654309979,3,12,30,16,63.99242828218593,49.41023795395961,0.0,0.0,0.2938993660332616,0.5698027339525372,0.020139084666722932,0.11592370333460783,0.0,500m_25118_7911,0
5529.875763718184,1468.782755039004,0.2655606124212779,1,4,64,14,204.9670083591031,145.140787257384,0.0,0.07330722137488947,0.0,0.7210245741064298,0.023715860808864682,0.1817715405164848,0.0,500m_25118_7912,4
6628.516547171475,413.7195485770812,0.06240568910769175,0,0,70,5,298.1244988125135,302.82738125973793,0.0,0.02165522835132552,0.0,0.2812111109621107,0.4577322481035785,0.2392505720212514,0.0,500m_25118_7913,2
6921.492443701156,4536.757669877253,0.6553647702433093,4,13,82,45,174.26127320566948,90.30873765687011,0.0,0.03361332832824872,0.14040328017182022,0.17361457307950862,0.15990515604154784,0.49231920573870763,0.0,500m_25118_7914,8
8538.597227766037,2388.3403999233774,0.2796783426925357,6,22,123,54,74.70396514156383,68.85490922002955,0.0,0.09166460621172703,0.0671523230393438,0.1644715924889756,0.1758353293426969,0.48960791214576854,0.0,500m_25118_7915,6
8582.12206035506,2442.3318204024895,0.2845505170762371,12,62,131,66,44.22688411327155,10.610590854194832,0.0,0.06927049177418841,0.10298271042673934,0.16361379842851023,0.29826568039830104,0.25587203122191216,0.1098787800282197,500m_25118_7916,11
6573.3293971556595,3315.2510287752507,0.5042721209268237,8,26,78,35,122.31293850599307,15.901026458369389,0.0,0.0,0.1833083893305231,0.04652960059471524,0.21654212707985457,0.38721513310508665,0.16625264312126795,500m_25118_7917,5
7341.170625805373,1539.1097682440068,0.2096259875566675,8,19,95,31,78.61142148436129,196.14984351397956,0.0,0.0,0.06420329193502372,0.42025304289859705,0.13637865817950418,0.2814271319501442,0.09760167553239357,500m_25118_7918,3
5444.00791192364,392.5498989963899,0.07209354060565688,5,1,47,7,11.096288255761234,249.76239214444712,0.0,0.0,0.18614297164521004,0.5073131341270846,0.07878598243562261,0.22757425732983502,0.0,500m_25118_7919,2
4676.399534255814,448.2217983532408,0.09582713537096933,2,1,32,5,197.2366922359434,224.31832363646177,0.0,0.0,0.2290642876302947,0.28571992410170627,0.012651336744332773,0.26780390764670436,0.0,500m_25118_7920,0
6896.36069710399,24.06485335107132,0.0034889944730852607,1,1,61,1,164.69066004100634,245.67343928877688,0.0,0.033881411965155074,0.07657312837458892,0.42789585242001804,0.0,0.46150462424689886,0.0,500m_25118_7921,1
3821.0671042766967,2311.9332751397883,0.6048908122394957,5,7,30,18,145.46505165102826,133.9214508326745,0.0,0.09852631320804403,0.29852926945881514,0.10055750835286237,0.44394712184702134,0.058178148608156045,0.0,500m_25118_7922,1
5983.776794951333,3958.165901202615,0.6613723513534646,0,14,53,32,389.36323100791475,65.44033652891079,0.0,0.1935955509998014,0.0,0.1157278745921135,0.3780274802705934,0.10717451439434347,0.0,500m_25118_7923,0
2701.9930416346524,747.1968121899648,0.276433124569974,2,0,19,6,111.8879132131369,343.6821998076719,0.0,0.0,0.0,0.16754741739165765,0.02167481677316913,0.580737983800382,0.22147771107181813,500m_25118_7924,3
82.8984184302584,1967.6620300768311,23.45290968401835,0,0,0,0,1106.8356753796058,1723.3140916770171,0.0,0.0,0.0,0.0,0.9880808241834587,0.0,0.0,500m_25118_7925,0
1437.1785303908844,1511.2967593816857,1.050840856990772,0,0,8,4,766.485701140791,1321.1565272718672,0.0,0.05279779554348988,0.0,0.5971362476034707,0.20727004541441138,0.14210058747232737,0.0,500m_25118_7926,0
29.72570914220968,2099.595976662288,68.33352379092699,0,0,0,0,532.050909849905,1011.3630975410273,0.0,0.9674539651673575,0.0,0.0,0.0,0.0,0.0,500m_25118_7927,0
205.09572681829843,431.4856918522288,2.0936178469757523,0,0,0,1,582.7471859380605,567.1127051935773,0.0,0.0,0.0,0.0,0.9662050534667174,0.028942832346161913,0.0,500m_25118_7928,0
3377.4037100888127,3285.0058553249264,0.9723544422814315,2,2,29,6,292.8222020890478,165.90594178258291,0.2907270236687296,0.0,0.00835874879673346,0.19129044722174052,0.25026381658273417,0.2590639659495092,0.0,500m_25118_7929,1
1965.5973617155098,513.3743701226566,0.26104701456266977,0,0,12,1,444.9951746802791,430.17616535958865,0.0,0.0,0.03828954151958379,0.6045175675148698,0.06027299104289867,0.2964114074271996,0.0,500m_25118_7930,2
2987.496957400876,2011.7385355447082,0.6731606437017544,2,0,31,2,192.48141716066004,569.3246805301933,0.0,0.0,0.16927300329112493,0.019687588796418434,0.32570436073215475,0.48500043081152,0.0,500m_25118_7931,2
6719.760496149811,1505.0388610378611,0.22393877328318243,6,0,60,17,92.6747922080522,464.10647201940856,0.21327724235904577,0.0,0.09114463792618246,0.038010872931866724,0.017604088147356846,0.6398143659504686,0.0,500m_25118_7932,2
6138.524350854781,956.0238244787674,0.1557162688581346,4,6,54,3,12.303512962361753,218.8016846993281,0.16357392190088688,0.06842294167806388,0.03474911358905679,0.16157154494681342,0.028882647692757682,0.5426369511251105,0.0,500m_25118_7933,5
8341.761741510654,2451.0920952076654,0.2937986449992802,6,33,113,24,143.6839556166144,104.56991524747974,0.029824193276355295,0.0051108179389436565,0.16130126442024212,0.11791638154297071,0.24920290268040993,0.43652457575671916,0.0,500m_25118_7934,10
7892.988835404605,330.6933533416946,0.04189179390000302,3,3,110,7,158.8271137485339,189.4077666383868,0.0,0.0,0.15509372406166347,0.08473151932411167,0.13931371994613687,0.6207343579989322,0.0,500m_25118_7935,9
7061.378069510574,427.01890227915777,0.06046389729865458,9,0,71,6,129.46879059074922,500.68604770514224,0.0,0.13631096590307837,0.21324032405856166,0.1211974595504766,0.12648776962103062,0.4026218855019261,0.0,500m_25118_7936,2
4416.259259211572,1154.6748659593018,0.26140074607379904,9,0,39,7,77.23876067460216,367.9398115838846,0.0,0.27715542403534976,0.26194271301909533,0.05173623098471821,0.17421256214281933,0.23472668509814504,0.0,500m_25118_7937,4
6489.948981710831,700.0363197238564,0.10784806993496761,3,0,76,6,80.55884398459577,632.6830200674525,0.0,0.07439431641065106,0.13945924617149594,0.31017831537223084,0.21373387255117612,0.2620801888165974,0.0,500m_25118_7938,3
7045.460335444558,61.77446241214954,0.008766736697773836,3,0,66,0,132.9615368954226,262.77459551768595,0.0,0.0873724651719821,0.09888231006972832,0.5744741574827364,0.15891181788415296,0.08021733416696199,0.0,500m_25118_7939,3
5633.986885462414,2761.7801623668292,0.49011297071371873,4,2,47,3,121.00622312315565,228.9359554178062,0.0,0.0,0.21132678435595428,0.14442840571662524,0.19779132303499725,0.446276024190145,0.0,500m_25118_7940,4
3429.3933208189924,0.0,0.0,1,0,20,0,179.59296655172759,729.6191811383173,0.0,0.0,0.5656099826050566,0.0466807663027589,0.0,0.38741773933056517,0.0,500m_25118_7941,0
5728.585147207652,1448.4577677516927,0.25280325373253376,4,0,37,13,79.1257934657377,1030.9743602840335,0.0739348152975305,0.0,0.38168455238462834,0.04107739108447673,0.0,0.5031287085273644,0.0,500m_25118_7942,2
2581.695760988992,1111.5189897270652,0.43037163204288187,6,0,14,8,185.37355104122213,504.16724246058664,0.2840369265332673,0.0,0.2888406017740559,0.0,0.02334812143936239,0.40338715791920177,0.0,500m_25118_7943,2
2084.224214575458,995.1957026915284,0.4772607644469281,1,3,10,8,131.75142794756619,124.5671937137479,0.2203211096557262,0.0,0.05702499116674944,0.23416707859785318,0.18568137532355924,0.3023258805200947,0.0,500m_25118_7944,1
2414.432422863179,1315.370607011765,0.5445694090056824,0,0,21,10,560.1318183100907,471.80186928860485,0.0,0.0,0.0,0.5824725686208384,0.1894082842452067,0.22770514258945362,0.0,500m_25119_7905,0
1681.5381368402361,566.8940790479346,0.3369279225447735,0,0,21,3,1035.6438380473044,583.0870998564836,0.0,0.0,0.0,0.0,0.608607118533087,0.39079854129826924,0.0,500m_25119_7906,0
1298.7813883315719,192.06721388239504,0.1477688599072316,0,0,5,4,1079.4040757879468,530.9454759708968,0.0,0.0,0.3193192938159375,0.06734966253983748,0.17466699470049515,0.4378946887967255,0.0,500m_25119_7907,0
3060.042900009418,1034.0547632532837,0.3378112614005188,0,4,17,6,419.33380425114115,126.2856411326772,0.0,0.0,0.3881382091360981,0.4007804225507077,0.019769818472952838,0.19098486379477686,0.0,500m_25119_7908,3
1608.8671429787034,1150.6493029913454,0.7147479889938763,0,5,16,11,380.16443313031345,265.58529897787355,0.0,0.0,0.12471277939875734,0.4669189550088255,0.1647066727894898,0.22780885583282753,0.015231567698858332,500m_25119_7909,0
4750.047198685803,4194.150255309758,0.882784379929947,4,20,44,32,60.774877975946985,60.21687973987734,0.0,0.0,0.252212821397113,0.35668424760855366,0.04628792202444762,0.3446045290571049,0.0,500m_25119_7910,1
5055.3751364042655,2741.6147737412375,0.5422095275333703,0,1,52,13,384.23943628172964,189.59557145251605,0.0,0.0,0.014382655292083093,0.7222805524695591,0.03611170267517632,0.22702731942686388,0.0,500m_25119_7911,1
4827.883591984134,1938.355232247107,0.40140856480051507,6,18,33,22,56.492867230516296,37.46458692110694,0.0,0.061870220127985515,0.07607300207202167,0.1891707379117778,0.11721045687740607,0.053661031584117565,0.26590351264618506,500m_25119_7920,0
2292.652644114727,997.3415604334984,0.43482676550547994,1,3,23,6,124.41003822230039,123.73468484772565,0.0,0.21088733543480856,0.23019603486895684,0.24040159287872367,0.14837440378082875,0.1400266164556519,0.0,500m_25119_7921,1
1209.9624252719445,1075.0656523774073,0.8877778781087952,2,2,7,6,248.83987314965688,246.59834385635872,0.0,0.43864421253010455,0.0,0.5536311924455883,0.0,0.0,0.0,500m_25119_7922,0
4996.929691855537,2399.7120718146534,0.4801412224195842,6,10,51,32,71.26611966146308,63.10351332557333,0.0,0.13503737651871825,0.0715648469558328,0.3333137876871448,0.1583232758938369,0.15689869157005035,0.11108076896148995,500m_25119_7923,2
694.4680335960431,1397.9335547146723,2.010061551623594,0,0,2,6,331.3724997838575,445.5606370303568,0.0,0.0,0.0,0.5936347368539169,0.2772352443647376,0.018356412151814272,0.10933572602008128,500m_25119_7924,1
1530.4483584151303,268.4573140642599,0.17529635432309437,0,0,14,0,785.0098051685566,1524.4766200043994,0.0,0.0,0.0,0.0,0.9993470233622276,0.0,0.0,500m_25119_7925,0
340.99019757328387,679.0156385963563,1.9854827518875084,0,0,0,0,408.584294067592,1048.6699023084125,0.0,0.0,0.0,0.0,0.43200070109270056,0.5650752384894984,0.0,500m_25119_7926,0
